"","Fold Change","log2(FC)"
"1.786/360.12086",5081.7,12.311
"1.805/344.14666",1624.7,10.666
"2.296/432.57752",0.0019331,-9.0149
"2.240/434.51564",0.0026694,-8.5493
"1.148/340.14006",318.92,8.3171
"0.599/409.14209",0.0054574,-7.5176
"2.231/414.54509",0.0058712,-7.4121
"2.291/414.54697",0.0058712,-7.4121
"1.144/378.11255",158.72,7.3103
"2.111/551.07164",152.97,7.2571
"1.806/368.18950",139.31,7.1222
"0.820/348.10216",113.91,6.8317
"1.144/360.14125",58.054,5.8593
"5.083/755.45444",47.412,5.5672
"0.638/761.22424",0.021693,-5.5267
"1.144/376.11508",44.384,5.472
"1.164/378.18135",44.096,5.4626
"2.135/839.28788",0.032078,-4.9623
"2.147/935.26699",0.0322,-4.9568
"4.952/827.49415",30.715,4.9409
"2.149/1016.29433",0.033242,-4.9108
"1.792/489.15824",29.647,4.8898
"4.954/789.48708",28.355,4.8255
"4.952/803.45040",26.45,4.7252
"2.099/403.12248",0.037813,-4.725
"2.405/384.20222",26.27,4.7154
"0.927/184.05437",0.038245,-4.7086
"2.147/917.28073",0.038307,-4.7062
"2.282/769.23468",25.161,4.6531
"2.459/330.02893",0.041253,-4.5994
"3.183/395.10726",0.043512,-4.5224
"2.145/836.25456",0.043822,-4.5122
"0.934/309.07255",0.046798,-4.4174
"0.719/850.22416",0.047768,-4.3878
"0.732/565.08433",0.048886,-4.3544
"0.841/872.28267",0.049062,-4.3492
"4.684/477.30339",20.234,4.3387
"0.584/226.97844",0.049566,-4.3345
"2.152/1223.38451",0.049883,-4.3253
"4.779/761.45246",19.879,4.3132
"2.739/1071.70641",19.298,4.2704
"0.729/872.28171",0.052695,-4.2462
"2.122/524.16781",0.053084,-4.2356
"2.285/829.25611",18.794,4.2322
"1.019/754.25361",0.053534,-4.2234
"2.284/805.21052",18.657,4.2217
"1.136/306.06514",18.074,4.1758
"0.581/264.93418",0.056917,-4.135
"2.148/998.30640",0.058867,-4.0864
"0.597/712.21249",0.061105,-4.0326
"2.139/755.22508",0.062391,-4.0025
"0.908/397.08777",0.063313,-3.9814
"2.149/1079.33244",0.065874,-3.9241
"2.266/175.02491",0.066953,-3.9007
"2.128/695.21689",0.067958,-3.8792
"2.168/348.05265",0.068405,-3.8697
"2.451/411.22157",0.069098,-3.8552
"2.127/593.17271",0.06943,-3.8483
"0.641/207.99963",0.070209,-3.8322
"2.136/845.79955",0.070526,-3.8257
"2.122/512.14505",0.07065,-3.8232
"2.099/365.14928",0.070789,-3.8203
"2.135/674.20195",0.072112,-3.7936
"0.902/452.09206",0.072261,-3.7906
"1.265/397.13572",13.819,3.7886
"2.740/897.08124",13.78,3.7845
"2.500/512.34388",13.598,3.7653
"2.132/873.33196",0.074009,-3.7562
"2.266/443.70775",13.462,3.7508
"1.395/333.17737",0.074973,-3.7375
"2.220/814.11593",13.247,3.7276
"2.740/1083.89403",13.215,3.7241
"2.738/1072.11192",13.162,3.7183
"2.153/1142.37312",0.076761,-3.7035
"2.266/330.02856",0.078357,-3.6738
"2.130/1190.34842",0.078865,-3.6645
"2.736/1072.30810",12.661,3.6623
"2.133/765.27301",0.080202,-3.6402
"0.728/850.10187",0.082074,-3.6069
"2.576/901.48147",0.083709,-3.5785
"1.139/338.15989",11.763,3.5562
"0.460/534.76343",0.085041,-3.5557
"0.585/267.55332",0.085621,-3.5459
"2.120/503.16202",0.085781,-3.5432
"0.924/346.55899",0.086288,-3.5347
"2.129/792.30619",0.086302,-3.5345
"2.130/702.23356",0.086678,-3.5282
"0.437/228.97516",11.535,3.528
"0.811/381.12163",11.532,3.5275
"0.835/726.24298",11.494,3.5229
"3.253/331.19114",0.087042,-3.5221
"0.460/176.92498",0.087478,-3.5149
"2.311/364.65132",11.426,3.5143
"2.741/763.50497",11.38,3.5084
"0.565/129.99438",11.325,3.5015
"0.624/267.10835",0.088373,-3.5002
"0.869/357.05463",0.08926,-3.4858
"2.114/925.24564",0.089559,-3.481
"1.328/316.01227",11.161,3.4804
"0.460/130.03308",11.138,3.4774
"0.617/577.06968",10.944,3.4521
"2.740/896.75291",10.868,3.442
"2.169/397.18398",0.092095,-3.4407
"2.251/429.23485",10.828,3.4366
"2.345/402.15793",0.092671,-3.4317
"2.740/1083.69560",10.726,3.423
"2.134/690.24387",0.093326,-3.4216
"0.654/266.00281",0.093347,-3.4213
"2.741/763.64954",10.622,3.409
"2.724/389.17329",0.094245,-3.4074
"2.260/230.01241",10.579,3.4032
"0.682/594.18015",0.095599,-3.3869
"2.361/253.02891",10.445,3.3848
"1.144/384.18448",10.25,3.3576
"0.455/259.07588",10.245,3.3568
"1.061/166.05175",0.098568,-3.3427
"0.638/457.26340",10.117,3.3388
"2.117/901.20172",0.09909,-3.3351
"2.228/692.83940",10.086,3.3343
"2.219/366.13842",10.063,3.331
"0.573/483.13332",0.099745,-3.3256
"2.649/631.34877",0.099884,-3.3236
"2.135/659.29374",0.10003,-3.3216
"0.593/305.01348",0.10024,-3.3185
"1.144/362.13839",9.9122,3.3092
"0.741/953.27130",0.10112,-3.3059
"0.616/594.18109",0.10115,-3.3055
"0.581/289.99377",0.10124,-3.3042
"2.123/797.25949",0.10191,-3.2946
"0.813/135.99752",9.799,3.2926
"2.114/443.14103",0.10207,-3.2923
"2.127/611.16097",0.10236,-3.2883
"1.139/605.37337",9.7678,3.288
"0.835/724.24315",9.7463,3.2849
"2.150/461.22405",0.10301,-3.2791
"0.458/372.04059",0.10332,-3.2749
"2.160/327.94590",0.10343,-3.2733
"2.478/891.38031",0.10365,-3.2702
"2.739/763.21953",9.6434,3.2695
"2.379/733.35945",0.10407,-3.2644
"0.695/569.14266",0.1049,-3.2529
"0.642/221.97592",0.10493,-3.2524
"2.133/426.15464",9.4435,3.2393
"1.220/694.12456",0.10636,-3.233
"0.452/546.05767",0.10657,-3.2302
"0.556/215.03699",0.10733,-3.2199
"0.740/620.10368",0.10738,-3.2193
"0.819/250.07208",0.10762,-3.216
"2.704/1147.74149",9.1907,3.2002
"1.144/400.16022",9.1728,3.1974
"2.079/364.15488",9.1338,3.1912
"0.557/325.01092",0.10965,-3.189
"2.740/763.07280",9.0826,3.1831
"0.663/262.05039",9.0478,3.1776
"0.593/287.00246",0.11054,-3.1773
"3.144/265.14483",0.11063,-3.1761
"2.148/677.13087",9.0128,3.172
"1.042/627.35733",8.9684,3.1648
"1.039/643.33371",8.9574,3.1631
"1.144/444.19506",8.9334,3.1592
"0.560/346.99999",0.11254,-3.1515
"5.087/829.51194",8.7351,3.1268
"0.576/298.15055",8.7212,3.1245
"2.278/381.17573",8.6805,3.1178
"1.855/257.07695",8.6525,3.1131
"0.870/346.56065",0.11623,-3.105
"0.644/503.16069",0.11636,-3.1033
"2.651/271.11930",0.11667,-3.0995
"0.671/549.21600",8.5238,3.0915
"0.751/472.25090",8.5002,3.0875
"2.171/300.10239",8.4368,3.0767
"2.740/896.91903",8.4165,3.0732
"0.452/322.99250",0.119,-3.0709
"2.180/322.14101",8.3398,3.06
"0.554/111.94586",0.12112,-3.0454
"0.624/186.03024",0.12154,-3.0405
"0.642/372.05708",0.12157,-3.0401
"2.302/572.29586",8.2198,3.0391
"0.687/406.98266",0.12182,-3.0371
"0.460/356.98873",0.12205,-3.0344
"3.444/357.20555",0.12219,-3.0329
"0.460/344.02923",0.12264,-3.0275
"0.543/340.00933",0.12269,-3.0269
"1.144/641.34963",8.1392,3.0249
"1.043/641.35173",8.1392,3.0249
"2.132/446.13350",8.1298,3.0232
"0.774/613.07049",0.1231,-3.0221
"0.553/227.94892",0.12355,-3.0169
"2.135/544.13509",0.12377,-3.0143
"0.643/296.06904",0.12401,-3.0115
"0.986/726.24579",8.0623,3.0112
"2.188/399.27229",0.12421,-3.0092
"0.988/724.24678",8.0196,3.0035
"0.944/967.25334",8.0191,3.0034
"2.173/329.18269",7.9901,2.9982
"2.204/428.17093",7.9721,2.995
"0.869/325.06386",0.12577,-2.9911
"2.707/814.53709",7.9459,2.9902
"0.578/496.13450",0.12598,-2.9887
"1.599/316.01263",7.8265,2.9684
"2.399/474.23445",7.7911,2.9618
"2.243/647.30670",0.12897,-2.9549
"2.380/831.46384",7.7138,2.9474
"2.223/896.03847",0.12978,-2.9458
"0.767/587.20212",0.13002,-2.9432
"0.444/629.00679",0.13017,-2.9416
"0.677/330.04792",0.13089,-2.9336
"2.737/1071.91203",7.6361,2.9328
"2.110/491.19120",7.632,2.9321
"2.101/415.01685",0.13149,-2.927
"2.740/1075.90528",7.605,2.9269
"2.481/890.39167",0.1317,-2.9246
"2.706/814.39037",7.5673,2.9198
"0.684/539.94364",0.13263,-2.9146
"2.198/647.20505",7.5297,2.9126
"0.977/285.10964",0.13345,-2.9056
"0.557/102.05723",0.13399,-2.8998
"0.951/855.08573",0.13425,-2.897
"0.736/487.18292",0.13431,-2.8963
"0.744/149.02731",0.1344,-2.8953
"1.352/343.07216",0.1346,-2.8932
"1.771/384.16543",7.4066,2.8888
"2.157/284.08831",7.3782,2.8833
"0.822/370.14789",7.3449,2.8767
"0.679/486.01140",0.13673,-2.8706
"2.702/1160.54595",0.13687,-2.8692
"2.124/149.04710",7.2749,2.8629
"1.144/324.16435",7.2578,2.8595
"2.705/814.25291",7.2553,2.859
"0.560/153.54120",0.13809,-2.8564
"0.982/844.28000",7.2316,2.8543
"2.251/788.38014",7.2253,2.8531
"0.785/345.09431",0.13851,-2.852
"1.340/385.04250",0.13872,-2.8497
"0.461/96.66220",0.13931,-2.8437
"2.211/371.17412",7.1657,2.8411
"0.753/487.06805",0.13976,-2.839
"1.025/372.14403",7.1431,2.8366
"0.987/748.28700",7.1384,2.8356
"2.262/500.27198",7.1346,2.8348
"2.317/389.10907",0.14113,-2.8249
"2.996/164.07171",0.14197,-2.8164
"3.028/626.33149",7.0263,2.8128
"0.838/608.07550",0.14259,-2.81
"0.731/500.19657",0.14266,-2.8093
"2.124/525.23079",0.14275,-2.8085
"1.779/324.14370",6.9636,2.7998
"1.061/311.10120",0.14377,-2.7982
"0.630/710.22719",6.9372,2.7943
"1.071/568.08460",6.9366,2.7942
"2.347/443.25049",0.14533,-2.7826
"1.747/344.14590",6.873,2.7809
"2.224/884.03606",0.14616,-2.7744
"0.939/638.03142",0.1464,-2.772
"0.673/775.04366",0.14667,-2.7693
"0.922/386.14831",6.7939,2.7642
"0.653/842.27124",6.7378,2.7523
"0.650/329.08189",6.661,2.7357
"1.260/609.08529",6.6549,2.7344
"0.452/624.00408",6.632,2.7294
"0.970/118.90471",6.6048,2.7235
"0.447/406.99060",6.6008,2.7227
"1.036/290.03354",6.5854,2.7193
"0.869/341.03829",0.15258,-2.7123
"2.282/445.26530",6.5526,2.7121
"0.835/748.28678",6.5435,2.7101
"0.826/332.12892",6.5338,2.7079
"0.568/209.06659",0.15341,-2.7045
"0.747/238.02542",0.15465,-2.693
"1.265/403.00441",0.155,-2.6896
"0.634/181.99518",6.4466,2.6885
"0.917/188.09313",0.15548,-2.6852
"0.834/186.11360",6.4307,2.685
"2.186/331.17759",6.4104,2.6804
"0.942/408.01029",0.15602,-2.6802
"0.631/313.10427",0.1562,-2.6785
"0.888/111.00922",0.15635,-2.6771
"1.769/288.01841",6.3547,2.6678
"0.956/241.10820",6.3492,2.6666
"0.726/842.27150",6.2872,2.6524
"2.279/529.03011",0.15967,-2.6469
"1.345/240.00114",0.15999,-2.644
"0.755/317.12935",0.16016,-2.6424
"0.819/330.13076",6.1932,2.6307
"2.701/683.34242",6.1476,2.62
"0.620/371.02748",6.1307,2.6161
"2.740/1084.29566",6.1267,2.6151
"1.792/318.00710",6.1105,2.6113
"2.144/277.01552",6.0726,2.6023
"0.950/378.18052",6.0639,2.6002
"5.105/765.47094",6.0354,2.5934
"1.368/364.08631",6.0082,2.5869
"0.954/637.96476",0.16701,-2.582
"5.086/805.46702",5.9831,2.5809
"1.135/482.15959",5.9164,2.5647
"1.046/482.16242",5.9164,2.5647
"1.144/302.18407",5.9109,2.5634
"0.772/217.11876",5.8492,2.5482
"2.740/1084.09261",5.8449,2.5472
"1.369/191.01903",5.806,2.5375
"0.789/421.08047",0.17253,-2.5351
"2.151/258.09181",5.7853,2.5324
"2.134/202.45233",5.6772,2.5052
"2.283/896.32445",5.6498,2.4982
"0.582/287.14788",5.644,2.4967
"0.992/527.19632",5.6257,2.492
"0.787/404.17126",5.6224,2.4912
"2.139/249.13535",5.5879,2.4823
"4.911/763.46826",5.5872,2.4821
"1.252/346.05405",5.5849,2.4815
"5.111/791.50012",5.4364,2.4427
"0.460/457.00584",5.4235,2.4392
"0.799/182.09428",5.3556,2.421
"0.979/148.06338",5.3481,2.419
"0.888/669.00315",5.3406,2.417
"1.199/327.06853",5.1522,2.3652
"1.358/485.11858",5.0193,2.3275
"0.450/299.02723",4.9646,2.3117
"1.060/144.01259",4.9216,2.2991
"0.581/248.96141",0.21612,-2.2101
"1.788/286.18827",4.6138,2.206
"2.150/980.31741",0.21892,-2.1916
"0.581/204.97078",0.23946,-2.0621
"0.582/286.02651",0.25062,-1.9964
"0.656/224.06059",0.26512,-1.9153
"2.148/899.29115",0.29138,-1.779
"2.146/818.26325",0.29849,-1.7443
"2.101/401.12551",0.30338,-1.7208
"0.444/390.11496",3.2672,1.7081
"0.460/261.07349",3.2033,1.6796
"2.116/864.24942",0.31329,-1.6745
"2.152/1061.34446",0.31374,-1.6724
"2.141/737.23463",0.31573,-1.6633
"0.460/359.03987",2.9578,1.5645
"2.116/863.24678",0.34636,-1.5297
"2.115/865.24501",0.35127,-1.5094
"2.286/468.28194",0.35299,-1.5023
"1.403/369.15366",0.35426,-1.4971
"0.460/478.97692",2.8118,1.4915
"2.277/454.26519",0.35664,-1.4875
"2.081/292.16662",2.7166,1.4418
"2.173/244.02906",2.7068,1.4366
"2.124/1027.29563",0.37415,-1.4183
"2.123/1025.30039",0.37658,-1.409
"0.744/658.18698",0.38738,-1.3682
"2.120/827.26751",0.38939,-1.3607
"2.125/1026.30265",0.38982,-1.3591
"2.131/1151.37441",0.39052,-1.3565
"0.559/331.02531",0.39416,-1.3431
"2.124/161.04595",0.39446,-1.342
"2.129/1187.35231",0.39507,-1.3398
"2.508/456.28207",2.52,1.3334
"2.119/665.21638",0.40085,-1.3188
"2.703/553.26518",2.4529,1.2945
"2.401/302.14315",0.40787,-1.2938
"1.044/605.37203",2.4159,1.2726
"2.407/769.41183",2.3355,1.2237
"2.128/575.18401",0.43039,-1.2163
"2.740/763.36150",2.2831,1.191
"0.460/282.95252",0.44008,-1.1841
"0.460/426.00229",0.44026,-1.1836
"0.553/217.04767",2.2636,1.1786
"1.186/471.20877",2.2604,1.1766
"1.061/210.07735",2.2229,1.1524
"0.591/455.10021",0.45113,-1.1484
"0.459/264.94302",0.45258,-1.1437
"0.568/181.07139",2.1833,1.1265
"0.965/692.11058",0.45814,-1.1261
"2.739/890.25595",2.1771,1.1224
"2.192/456.17748",2.168,1.1163
"0.561/227.06414",0.46319,-1.1103
"2.129/683.74551",0.46356,-1.1092
"0.460/532.76747",0.46406,-1.1076
"0.553/347.98138",0.46468,-1.1057
"2.739/890.58901",2.1293,1.0904
"2.256/448.73416",0.47139,-1.085
"2.135/656.21266",0.47214,-1.0827
"0.460/184.98555",0.47279,-1.0807
"0.747/659.17349",0.47442,-1.0758
"2.127/989.32382",0.47526,-1.0732
"1.028/258.18149",2.1015,1.0714
"0.564/236.02050",0.47694,-1.0681
"2.740/1076.10273",2.0842,1.0595
"2.645/484.31267",0.48189,-1.0532
"0.822/354.17523",2.0732,1.0518
"2.478/445.18657",0.48718,-1.0375
"0.741/969.25190",0.48735,-1.037
"0.452/617.12336",2.0409,1.0292
"0.819/272.17326",2.0359,1.0257
"0.751/423.02874",2.0076,1.0055
"2.739/1068.50651",2.0055,1.004
"0.458/330.84734",0.49955,-1.0013
